SECONDS,SLANT RANGE(M),SLANT VELOCITY(M/S),DOPPLER (Hz),RANGE BIN,RB,AZIMUTH,ELEVATION
1656348109.88,681998.262787487,124.706125999755,-4.1597468778491,145.593685410189,146,329.513025077289,-1.96964429575133
1656348109.92,682003.768109238,124.707332741528,-4.15978712961078,145.594860691896,146,329.512545762606,-1.96967525424603
1656348109.96,682009.275069541,124.708539758842,-4.15982739254832,145.596036323404,146,329.512066334946,-1.96970620155103
1656348110,682014.783648133,124.709747047571,-4.15986766479909,145.597212300386,146,329.511586795829,-1.96973713779665
1656348110.04,682020.293824748,124.710954603591,-4.1599079426378,145.598388618515,146,329.511107146779,-1.96976806311319
1656348110.08,682025.805579122,124.712162422778,-4.15994823165238,145.599565273466,146,329.510627389317,-1.96979897763095
1656348110.12,682031.318890989,124.713370501009,-4.15998852811754,145.600742260912,146,329.510147524965,-1.96982988148023
1656348110.16,682036.83377296,124.714578841362,-4.16002883575857,145.601919583546,146,329.509667552383,-1.96986077497546
1656348110.2,682042.350139028,124.715787425308,-4.16006914712489,145.603097223006,146,329.509187478814,-1.96989165787865
1656348110.24,682047.868001795,124.716996255926,-4.16010946966708,145.604275181982,146,329.50870730292,-1.96992253050429
1656348110.28,682053.387340996,124.718205329093,-4.16014980152249,145.60545345615,146,329.508227026223,-1.96995339298267
1656348110.32,682058.908136366,124.719414640683,-4.16019013896585,145.606632041182,146,329.507746650245,-1.9699842454441
1656348110.36,682064.43036764,124.720624186575,-4.16023048572242,145.607810932752,146,329.507266176507,-1.97001508801889
1656348110.4,682069.954047481,124.721833969857,-4.16027083806694,145.608990133564,146,329.506785603666,-1.97004592102108
1656348110.44,682075.479089776,124.723043971983,-4.16031120158732,145.610169625233,146,329.506304938973,-1.97007674421343
1656348110.48,682081.005507181,124.724254196041,-4.16035156883299,145.611349410463,146,329.505824181085,-1.97010755791005
1656348110.52,682086.533279431,124.725464637908,-4.16039194539189,145.612529484926,146,329.505343331525,-1.97013836224124
1656348110.56,682092.06238626,124.726675293461,-4.16043232753873,145.613709844297,146,329.504862391814,-1.97016915733731
1656348110.6,682097.592807403,124.727886158578,-4.16047271713614,145.614890484249,146,329.504381363474,-1.97019994332856
1656348110.64,682103.124555572,124.729097236355,-4.16051311604679,145.616071407495,146,329.503900245158,-1.97023072052871
1656348110.68,682108.657544558,124.730308508232,-4.16055352054536,145.617252595633,146,329.503419044125,-1.97026148870119
1656348110.72,682114.191787063,124.731519977306,-4.16059393063188,145.618434051373,146,329.502937759027,-1.97029224815975
1656348110.76,682119.727262824,124.732731639454,-4.16063434630632,145.61961577039,146,329.502456391387,-1.97032299903472
1656348110.8,682125.263951574,124.733943490553,-4.16067476756871,145.620797748357,146,329.501974942727,-1.97035374145639
1656348110.84,682130.80183305,124.735155526483,-4.16071519814432,145.621979980948,146,329.501493414569,-1.97038447555507
1656348110.88,682136.340920006,124.736367750347,-4.16075563430786,145.623162470886,146,329.501011805562,-1.97041520164418
1656348110.92,682141.881126144,124.737580143572,-4.1607960741967,145.624345199749,146,329.500530122972,-1.97044591948774
1656348110.96,682147.422464213,124.738792709262,-4.16083652153611,145.625528170257,146,329.500048365447,-1.97047662939922
1656348111,682152.964913948,124.740005443295,-4.16087697260082,145.626711378085,146,329.499566534512,-1.97050733150893
1656348111.04,682158.508455083,124.741218341551,-4.1609174311161,145.627894818906,146,329.499084631687,-1.97053802594716
1656348111.08,682164.053067354,124.742431399906,-4.16095789521933,145.629078488394,146,329.498602658493,-1.97056871284424
1656348111.12,682169.598730496,124.743644614242,-4.16099836304784,145.630262382224,146,329.498120616454,-1.97059939233045
1656348111.16,682175.145457308,124.744857987669,-4.16103883646429,145.631446503126,146,329.497638504216,-1.97063006471891
1656348111.2,682180.693161404,124.746071501601,-4.16107931546867,145.63263083266,146,329.49715632905,-1.97066072977427
1656348111.24,682186.241855575,124.747285159151,-4.16111980006099,145.633815373557,146,329.496674089602,-1.97069138780968
1656348111.28,682191.791519558,124.748498956196,-4.16116028651595,145.63500012149,146,329.496191787395,-1.97072203895545
1656348111.32,682197.342133087,124.749712888617,-4.16120077855885,145.636185072133,146,329.495709423951,-1.97075268334189
1656348111.36,682202.893675897,124.750926952293,-4.16124127618968,145.63737022116,146,329.495227000791,-1.97078332109929
1656348111.4,682208.446160822,124.752141150342,-4.16128177754581,145.63855557131,146,329.494744516561,-1.97081395254052
1656348111.44,682213.999501407,124.753355464168,-4.16132228076458,145.639741104128,146,329.494261978535,-1.97084457743072
1656348111.48,682219.553710478,124.754569896889,-4.16136279143393,145.64092682235,146,329.493779385359,-1.97087519608281
1656348111.52,682225.10876777,124.755784444385,-4.16140330396593,145.642112721653,146,329.493296738554,-1.97090580862708
1656348111.56,682230.66465302,124.756999102535,-4.16144382022321,145.643298797708,146,329.492814039643,-1.97093641519384
1656348111.6,682236.221345962,124.75821386722,-4.16148434206843,145.64448504619,146,329.492331290147,-1.97096701591339
1656348111.64,682241.778859458,124.759428741562,-4.16152486391366,145.645671469845,146,329.491848488709,-1.97099761109839
1656348111.68,682247.337106994,124.760643706959,-4.16156539134681,145.646858050204,146,329.491365642608,-1.97102820051441
1656348111.72,682252.896101427,124.761858766532,-4.16160592064261,145.648044790011,146,329.490882750487,-1.97105878447413
1656348111.76,682258.455822493,124.763073916163,-4.16164645552635,145.64923168494,146,329.490399813868,-1.97108936310787
1656348111.8,682264.016249926,124.764289151731,-4.16168699041009,145.650418730665,146,329.489916834273,-1.97111993654592
1656348111.84,682269.577363462,124.765504469119,-4.16172752901912,145.65160592286,146,329.489433813223,-1.97115050491859
1656348111.88,682275.139175989,124.766719871451,-4.16176807135344,145.652793264276,146,329.488950749362,-1.97118106853834
1656348111.92,682280.701600939,124.767935340121,-4.16180861368775,145.653980736434,146,329.488467649969,-1.97121162717114
1656348111.96,682286.264651197,124.769150878253,-4.16184915974736,145.655168342082,146,329.487984513686,-1.97124218112947
1656348112,682291.828306498,124.77036648173,-4.16188970766962,145.656356076896,146,329.487501342037,-1.97127273054363
1656348112.04,682297.392546578,124.771582146432,-4.16193025745451,145.657543936549,146,329.487018136542,-1.97130327554394
1656348112.08,682302.95735117,124.772797868241,-4.1619708109647,145.658731916715,146,329.486534898723,-1.9713338162607
1656348112.12,682308.522700011,124.774013643039,-4.16201136447489,145.659920013067,146,329.486051630102,-1.9713643528242
1656348112.16,682314.088606013,124.775229473956,-4.16205191984773,145.661108228362,146,329.485568329321,-1.97139488554674
1656348112.2,682319.654982559,124.776445342379,-4.16209247708321,145.66229654411,146,329.485085003661,-1.97142541419464
1656348112.24,682325.221842558,124.777661251437,-4.16213303618133,145.663484963066,146,329.484601651765,-1.9714559390802
1656348112.28,682330.789165746,124.778877197012,-4.16217359527946,145.664673480904,146,329.484118275154,-1.97148646033373
1656348112.32,682336.356931859,124.780093174988,-4.16221415624022,145.665862093298,146,329.483634875349,-1.97151697808553
1656348112.36,682341.92512063,124.781309181246,-4.16225471720099,145.667050795922,146,329.483151453873,-1.97154749246592
1656348112.4,682347.493744987,124.782525218916,-4.16229528002441,145.668239591535,146,329.482668009366,-1.97157800378703
1656348112.44,682353.062718284,124.783741269387,-4.16233584284782,145.66942846164,146,329.482184549113,-1.97160851181546
1656348112.48,682358.632053445,124.784957335788,-4.16237640753388,145.670617408996,146,329.481701071754,-1.97163901686339
1656348112.52,682364.201730205,124.786173414003,-4.1624169703573,145.671806429277,146,329.48121757881,-1.97166951906111
1656348112.56,682369.771728299,124.787389499915,-4.16245753504336,145.672995518157,146,329.480734071804,-1.97170001853893
1656348112.6,682375.342027463,124.788605589406,-4.16249809786677,145.674184671309,146,329.480250552256,-1.97173051542715
1656348112.64,682380.912640636,124.789821685609,-4.16253866255283,145.675373891496,146,329.479767018808,-1.97176101003784
1656348112.68,682386.483481146,124.79103776991,-4.16257922910154,145.676563160216,146,329.479283478745,-1.97179150213777
1656348112.72,682392.05456193,124.792253845442,-4.16261979192495,145.677752480229,146,329.478799930706,-1.97182199203902
1656348112.76,682397.625862725,124.793469908087,-4.16266035474837,145.678941847211,146,329.478316376213,-1.9718524798719
1656348112.8,682403.197363264,124.79468595373,-4.16270091757178,145.680131256834,146,329.477832816789,-1.9718829657667
1656348112.84,682408.769043284,124.795901978254,-4.16274147853255,145.681320704773,146,329.477349253954,-1.97191344985373
1656348112.88,682414.34091573,124.797117984792,-4.16278204321861,145.682510193791,146,329.476865686348,-1.97194393244498
1656348112.92,682419.912893916,124.798333954732,-4.16282260231674,145.683699705383,146,329.476382121259,-1.97197441330738
1656348112.96,682425.484990787,124.799549891206,-4.16286316141486,145.684889242312,146,329.475898557324,-1.97200489275292
1656348113,682431.057186079,124.800765790099,-4.16290372051299,145.686078800251,146,329.475414996066,-1.97203537091191
1656348113.04,682436.629459526,124.801981647294,-4.16294427588582,145.687268374876,146,329.474931439007,-1.97206584791466
1656348113.08,682442.201790864,124.803197458677,-4.16298482939601,145.688457961859,146,329.474447887668,-1.97209632389147
1656348113.12,682447.774159828,124.804413220133,-4.1630253829062,145.689647556874,146,329.473964343572,-1.97212679897263
1656348113.16,682453.346579366,124.805628934791,-4.16306593641639,145.690837162686,146,329.473480805357,-1.97215727347011
1656348113.2,682458.918962787,124.806844584046,-4.16310648620129,145.692026760788,146,329.47299728031,-1.97218774715091
1656348113.24,682464.491323039,124.808060171028,-4.16314703412354,145.693216353943,146,329.472513767071,-1.97221822032699
1656348113.28,682470.063639856,124.809275691622,-4.1631875783205,145.694405937827,146,329.472030267161,-1.97224869312865
1656348113.32,682475.635892975,124.810491141715,-4.16322812251747,145.695595508111,146,329.471546782102,-1.97227916568619
1656348113.36,682481.208062131,124.81170651719,-4.16326866298914,145.696785060471,146,329.471063313416,-1.97230963812992
1656348113.4,682486.78016027,124.812921821178,-4.16330919973552,145.697974597671,146,329.470579859742,-1.97234011077178
1656348113.44,682492.352100702,124.814137035077,-4.1633497364819,145.699164101203,146,329.470096428367,-1.9723705833788
1656348113.48,682497.923896377,124.815352162016,-4.16339026764035,145.700353573832,146,329.46961301793,-1.97240105626293
1656348113.52,682503.495527028,124.816567197881,-4.16343079693615,145.701543011231,146,329.469129629953,-1.97243152955447
1656348113.56,682509.066972391,124.817782138558,-4.16347132436931,145.702732409076,146,329.468646265957,-1.97246200338372
1656348113.6,682514.638212201,124.818996979935,-4.16351184435189,145.703921763038,146,329.468162927465,-1.97249247788098
1656348113.64,682520.209259398,124.820211725136,-4.16355236433446,145.705111075881,146,329.467679613117,-1.97252295335822
1656348113.68,682525.780027306,124.821426355567,-4.16359288059175,145.706300329102,146,329.467196330197,-1.97255342958243
1656348113.72,682531.350528866,124.822640874356,-4.16363339312375,145.707489525462,146,329.466713077346,-1.97258390686558
1656348113.76,682536.920743813,124.82385527739,-4.16367390006781,145.708678660635,146,329.466229856085,-1.97261438533796
1656348113.8,682542.490651882,124.825069560555,-4.16371440514922,145.709867730297,146,329.465746667937,-1.97264486512987
1656348113.84,682548.06023281,124.826283719737,-4.1637549046427,145.711056730119,146,329.465263514422,-1.97267534637163
1656348113.88,682553.629499523,124.827497758061,-4.16379540227354,145.712245662863,146,329.464780394184,-1.97270582937524
1656348113.92,682559.198365369,124.82871165694,-4.16383589059114,145.713434510029,146,329.464297314503,-1.97273631390761
1656348113.96,682564.766843277,124.829925419498,-4.16387637890875,145.714623274378,146,329.463814274021,-1.97276680028074
1656348114,682570.334912983,124.831139041623,-4.16391685977578,145.715811951583,146,329.463331274261,-1.97279728862493
1656348114.04,682575.902554222,124.832352519202,-4.16395733878016,145.717000537319,146,329.462848316743,-1.97282777907048
1656348114.08,682581.469746729,124.833565848122,-4.16399781033397,145.718189027259,146,329.46236540299,-1.9728582717477
1656348114.12,682587.036470239,124.834779024272,-4.16403827816248,145.719377417077,146,329.461882534523,-1.9728887667869
1656348114.16,682592.602737664,124.835992050769,-4.16407873854041,145.72056570953,146,329.461399709987,-1.97291926450016
1656348114.2,682598.168462383,124.83720490904,-4.1641191970557,145.721753886125,146,329.460916936658,-1.97294976465424
1656348114.24,682603.733657311,124.838417602205,-4.16415964625776,145.72294194962,146,329.460434213181,-1.9729802675612
1656348114.28,682609.298302182,124.839630126151,-4.16420009359717,145.724129895688,146,329.459951541078,-1.97301077335135
1656348114.32,682614.862376732,124.840842476766,-4.16424053348601,145.725317720004,146,329.45946892187,-1.973041282155
1656348114.36,682620.425860695,124.842054649939,-4.16428096592426,145.72650541824,146,329.458986357079,-1.97307179410246
1656348114.4,682625.988766963,124.843266648783,-4.16432139463723,145.727692993149,146,329.458503845351,-1.97310230950591
1656348114.44,682631.551008956,124.844478454736,-4.16436181403697,145.728880426249,146,329.458021393959,-1.9731328281319
1656348114.48,682637.112599568,124.845690070914,-4.16440222971141,145.730067720291,146,329.45753900155,-1.9731633502926
1656348114.52,682642.673518534,124.846901493205,-4.16444263793528,145.731254870949,146,329.457056669645,-1.97319387611832
1656348114.56,682648.233745589,124.848112717497,-4.16448304057121,145.732441873897,146,329.456574399765,-1.97322440573937
1656348114.6,682653.793260469,124.84932373968,-4.16452343761921,145.733628724809,146,329.456092193434,-1.97325493928604
1656348114.64,682659.352076039,124.85053456286,-4.16456382535398,145.734815426432,146,329.455610049298,-1.97328547707067
1656348114.68,682664.910105768,124.851745168491,-4.16460420750082,145.736001960293,146,329.455127974627,-1.97331601885954
1656348114.72,682670.467362527,124.852955559681,-4.16464458219707,145.73718832914,146,329.454645968069,-1.97334656496495
1656348114.76,682676.023826051,124.85416573232,-4.1646849475801,145.738374528646,146,329.454164031145,-1.9733771155172
1656348114.8,682681.579476075,124.855375682297,-4.16472530923784,145.739560554485,146,329.453682165378,-1.9734076706466
